83.1185 135.0498 170.0648 89.9633 67.8813 68.4951 69.2318 70.0924 71.2996 70.6400 70.1127 68.6263 67.7066 67.0562 67.3077 68.8804 71.5003 74.6311 70.7040 75.9635 83.9135 87.9890 89.3495 89.2919 88.9236 90.6224 94.5353 98.6217 101.0325 102.7682 104.2281 105.1265 106.7652 109.8286 108.7598 106.2416 103.4334 100.5100 96.7878 92.1471 85.7860 79.2473 77.9332 77.5085 75.6545 73.9843 73.1947
81.4827 76.1965 82.7990 78.8338 70.6251 70.5741 71.4026 71.2566 74.2925 73.1277 72.2677 68.0691 65.5242 64.9028 67.5509 71.5026 74.1265 79.1313 77.3402 84.5143 90.3518 92.2669 92.5066 92.3497 92.8498 96.8088 100.9895 103.4421 104.2376 105.8674 107.5033 106.9635 110.8058 116.3609 114.0181 109.4612 105.6901 101.3796 97.1502 92.6960 87.7753 85.1510 81.3738 79.5508 78.0084 75.9289 74.0154
76.4293 74.9215 85.4897 75.5410 70.4984 71.3530 70.8129 70.9992 72.6597 72.5660 71.1669 67.9026 65.1095 64.3789 68.6875 74.7879 77.8502 86.4868 84.1709 89.6639 93.0925 94.6142 95.9528 97.1622 99.9951 103.8829 106.1045 108.2570 109.0455 111.1128 111.6543 112.2275 116.7205 122.2266 117.9213 110.7027 103.4275 99.0491 94.3160 88.5278 85.1567 84.6084 80.7114 81.7248 80.8241 78.4165 75.7815
77.4165 77.1685 88.9760 79.4527 70.3190 71.0376 71.1099 70.8378 71.1262 70.0656 68.2246 66.8828 67.1001 68.6170 72.3162 79.4548 82.0446 90.0436 87.8283 93.0531 96.2264 98.4853 100.5877 105.0114 107.0447 109.0583 110.7859 112.0241 112.9947 114.8364 114.6159 114.9884 119.7501 123.4185 118.6427 106.8876 98.2574 92.8621 85.7681 83.7740 80.5558 80.9970 82.3741 82.9398 83.0337 81.7020 78.6850
85.5155 81.3408 94.1500 81.3865 75.7070 70.6007 80.0891 70.5801 71.1708 74.5416 74.0814 67.8687 69.0740 72.9528 75.6469 80.1324 86.8321 91.7593 93.6856 96.9928 99.4384 101.1759 106.5075 111.0865 111.1276 113.3018 114.4080 114.3921 114.9188 115.9152 115.0220 113.7048 118.9605 120.9814 116.5180 99.8554 91.4026 86.0080 82.0374 79.5953 79.2507 80.7305 84.3881 86.2825 86.2880 84.8369 81.2292
79.3357 80.8659 89.5969 82.0687 82.4312 72.9273 76.6266 72.0618 66.0147 72.8817 98.9220 98.4357 94.6040 83.2631 81.8850 87.3667 92.3997 95.2237 97.5539 98.6137 100.9408 105.0064 109.0792 111.7978 112.4724 113.8408 115.0882 115.5715 115.7207 116.0757 114.0898 113.8425 118.3648 122.1180 113.8120 95.6822 90.3013 84.8975 82.0190 80.7989 81.2103 82.7696 84.5498 88.5045 89.5726 86.2411 81.8302
78.6571 80.6991 81.7773 77.8845 78.1706 72.9282 75.2359 75.0882 69.5418 78.8891 93.8595 101.3506 115.8352 84.0604 88.0439 93.6640 96.4169 98.8993 102.1244 101.3609 103.3993 108.1885 113.2561 113.8730 114.6052 114.9875 115.3779 116.0884 115.9118 114.9578 114.3092 118.5339 121.5059 106.5020 108.7866 96.9758 93.5044 88.6519 85.7390 85.0403 86.1710 86.3118 84.1100 85.8024 87.8194 85.0858 80.7031
78.6096 80.3752 79.4264 74.2177 73.7335 70.9698 68.7193 68.6607 69.1706 79.5264 96.0134 136.5294 215.1292 127.8507 120.6719 102.2442 108.1893 113.4040 113.1959 108.5713 110.0738 114.6498 116.9321 116.2439 116.6227 115.8271 115.9624 116.2915 115.6486 115.3956 118.2591 140.8125 151.0646 112.0893 94.6337 97.1245 94.5355 91.9059 91.4216 92.3291 91.3018 87.3801 83.2653 81.3572 83.3116 83.0962 79.8824
77.3023 79.5625 80.6027 73.8100 74.4742 72.0359 71.9762 72.6048 83.8525 88.7029 123.6680 162.6595 170.0039 169.0684 127.0605 106.0506 100.4492 95.7842 97.3174 96.6694 104.3931 120.7301 121.7606 120.3936 117.9000 116.3496 116.2354 116.1658 115.6344 120.5518 132.5215 154.7720 151.6671 119.9258 90.1119 96.5450 96.1934 95.5142 95.7029 94.7989 91.7288 86.4024 83.0461 80.0572 77.8780 78.6961 78.4050
73.2963 76.9765 79.4434 77.2741 78.0998 73.3066 72.3116 76.0942 90.7881 101.8435 137.3616 196.9723 168.3575 153.1673 127.5540 109.8821 99.2071 96.1233 98.6996 99.8623 107.6441 129.2694 130.4820 126.3001 120.9494 118.9335 116.2303 114.9797 115.5297 121.9825 123.0455 137.7188 144.7866 130.0894 109.1888 88.7014 99.7987 98.3338 96.6151 94.0687 89.9561 84.8707 82.0162 79.8615 76.5062 75.1412 76.1680
