81.6390 122.2039 154.1483 84.8286 67.6744 68.4987 69.2318 70.0926 71.2987 70.6428 70.1162 68.6313 67.6931 66.9992 67.1795 68.6618 71.1419 73.7262 69.3692 73.4746 80.9191 84.6786 85.9137 85.7795 85.1789 86.1205 89.5210 93.1441 95.2562 96.5371 97.8112 98.5280 99.7398 102.1481 101.2135 99.3732 97.2405 95.0926 92.0738 87.8451 82.7109 77.6702 76.0896 75.7312 74.0387 72.4294 71.9462
80.6126 73.8031 78.3772 75.7589 70.0497 70.5639 71.4041 71.2659 74.2959 73.1376 72.2664 68.0330 65.4281 64.7937 67.2325 70.3604 71.9993 76.9419 74.8615 81.1296 86.7701 88.6486 88.8926 88.5473 88.4581 91.3460 94.8621 96.9752 97.6223 99.0762 100.5985 100.1750 103.5634 108.3381 106.2307 102.1847 98.9740 95.6215 92.1425 88.5797 84.8225 82.3193 79.1015 77.8156 76.0144 74.5261 72.8332
75.9281 72.5924 80.7201 73.3159 70.1979 71.3638 70.8309 70.9953 72.6498 72.5602 71.1371 67.7013 64.7157 63.9723 67.5055 71.9906 74.5600 83.2820 80.5609 85.9260 89.3045 90.8586 92.0482 92.5930 94.0131 96.2419 98.7238 100.6942 101.6343 103.7550 104.2561 104.7303 108.6514 113.4737 109.6646 103.3372 96.7738 93.6342 89.5304 84.9085 82.1440 82.0462 78.7400 79.6207 78.9890 77.0538 74.5837
76.6237 74.2762 83.9966 76.0690 70.2679 71.0211 71.0231 70.8217 71.0488 69.9256 67.9892 66.6458 66.7996 67.9136 70.0653 76.1856 78.5477 86.4764 83.9319 89.1572 92.2461 94.2777 95.8132 98.2597 99.3688 100.5287 102.7536 104.0242 104.9405 106.8363 106.8752 107.1864 111.2764 114.4326 110.1533 99.7749 92.4442 87.6852 81.6966 80.3671 77.7496 78.7483 80.1376 80.9325 81.2555 80.0945 77.1415
82.3026 77.9524 89.0238 77.9377 73.9114 69.3422 78.1915 69.9432 70.4780 73.0251 72.4793 67.1421 68.1521 70.9921 72.8603 76.7555 82.8662 87.9536 89.5294 92.8287 95.1006 96.5637 100.3281 103.1709 102.8770 104.2658 105.5694 106.2050 106.8030 107.8491 107.1638 106.0419 110.7624 112.4515 108.1956 93.4531 86.6381 81.9546 78.3690 76.5916 76.9250 78.3272 81.8979 83.9338 83.8690 82.6882 79.3568
77.2350 77.8508 85.2286 78.4583 79.0288 70.6191 73.8052 69.5131 64.2277 70.8793 97.4399 95.6825 89.8059 78.4872 77.7675 83.1351 87.7037 90.9696 93.1705 94.0927 95.9608 99.4749 102.7012 103.7700 104.1835 104.7732 106.4778 107.2495 107.5615 108.1053 106.1965 105.5490 110.5804 113.0858 105.9207 90.0630 85.4933 81.0443 78.0445 77.8939 78.5981 79.6108 81.2038 85.3840 86.6964 84.0028 79.9975
76.6466 78.0176 78.8973 74.5587 74.7746 70.8016 72.0869 71.2711 67.0423 75.1656 88.9846 95.6078 112.3328 85.4476 83.7775 88.9849 91.3066 93.7514 96.9372 96.1959 97.8405 102.2123 106.5329 106.2554 106.2458 105.9366 106.8179 107.6879 107.6870 107.1679 106.1072 109.3464 113.0845 98.4373 101.3813 91.3289 88.5115 84.4156 81.6332 81.5113 82.3896 82.4684 80.6268 82.6785 85.2679 83.0921 79.1706
76.8805 77.9084 76.5875 71.5023 70.6490 68.7924 66.3352 65.6914 66.1580 74.7899 89.7680 128.0454 213.9236 138.1483 125.0803 97.3746 101.8181 106.1093 106.4523 102.3204 103.6333 107.5092 109.5754 109.0389 107.7018 106.6617 107.0614 107.6649 107.3576 107.4284 109.3599 129.4851 142.3508 103.4823 87.5235 91.1102 89.1041 87.0817 86.9177 87.6009 86.8299 83.6236 80.0252 78.6824 81.0032 81.3926 78.5796
75.9900 77.1334 77.2572 70.2378 71.0747 68.9954 68.0773 68.4109 77.8613 81.7470 114.7943 152.5902 166.8255 168.5758 124.6961 98.9434 93.3116 89.5788 91.5007 90.8635 97.8648 114.0481 113.8378 112.5933 108.7499 107.0686 106.9145 107.2403 107.2048 111.5791 121.3823 142.9388 138.8681 109.7599 83.8982 90.4307 90.3065 90.3352 90.7125 89.6350 87.1531 82.9440 80.0862 77.7070 76.0583 77.3107 77.1833
72.0390 73.8478 75.2092 73.0054 73.7892 69.0737 67.8150 70.8864 82.9437 92.6418 129.3312 190.8215 172.5498 147.6720 119.3395 101.0247 91.7829 90.0774 92.7444 94.0472 101.5046 122.2274 121.8838 118.5151 112.7810 109.4425 106.9414 106.1258 107.0632 112.5539 112.9182 126.2941 131.5630 117.4568 101.8420 82.4426 92.9375 92.5251 91.1757 89.1478 85.6519 81.5786 79.3903 77.8205 75.0182 74.0068 75.0000
