83.4973 139.2028 172.9251 91.5363 67.9598 68.4943 69.2320 70.0924 71.2999 70.6387 70.1118 68.6249 67.7128 67.0732 67.3589 68.9348 71.6689 74.8648 71.0760 76.4787 84.4211 88.5420 90.0025 90.0038 89.7299 91.6386 95.6994 99.8669 102.5602 104.3851 105.7159 106.6531 108.3564 111.4686 110.3323 107.6560 104.7069 101.6345 97.7568 93.1185 86.5503 79.7468 78.4037 77.9759 76.1445 74.5183 73.6031
81.8020 77.0296 84.1901 79.9318 70.8092 70.5780 71.4017 71.2527 74.2915 73.1254 72.2663 68.0836 65.5593 64.9460 67.6569 71.8715 74.8250 79.7469 77.9069 85.1394 90.9262 92.9036 93.1818 93.1589 93.8203 98.0114 102.6349 105.1026 105.8915 107.5738 109.1110 108.5597 112.4164 118.0077 115.5997 110.9200 107.0046 102.5334 98.2407 93.6252 88.4954 85.8675 82.0248 80.0348 78.6254 76.3770 74.3744
76.6207 75.7731 87.2313 76.3487 70.6023 71.3489 70.8063 71.0034 72.6653 72.5655 71.1768 67.9690 65.2488 64.5677 69.1001 75.6179 78.7501 87.1732 84.9026 90.2640 93.6837 95.2482 96.7248 98.1540 101.5203 105.7450 107.8947 110.0708 110.8409 112.9015 113.3626 113.9541 118.4841 123.9912 119.5694 112.1733 104.7157 100.1928 95.2974 89.4410 85.9055 85.2548 81.4880 82.3335 81.3116 78.7800 76.0865
77.6981 78.1485 90.4441 80.7098 70.4034 71.0423 71.1404 70.8417 71.1551 70.1186 68.3008 66.9675 67.2318 68.8555 73.0393 80.3754 82.9419 90.8084 88.5210 93.6274 96.7983 99.2015 101.6339 106.5699 108.8448 111.1067 112.6633 113.8765 114.8502 116.6419 116.3834 116.7229 121.5549 125.2100 120.3627 108.2626 99.4593 93.8607 86.6734 84.5681 81.3351 81.7092 83.0046 83.4761 83.5227 82.1428 79.0957
86.4169 82.2665 95.1097 82.1475 75.9867 70.9501 80.2755 70.7906 71.3774 75.0467 74.5988 68.1845 69.4999 73.6344 76.4764 81.0352 87.6713 92.5393 94.2796 97.4844 100.0181 101.9772 108.0013 112.9258 113.0778 115.3714 116.4744 116.2539 116.7866 117.6908 116.7430 115.4034 120.4793 122.6257 118.1996 101.1555 92.4401 86.8312 82.8797 80.4755 79.8608 81.3445 85.1181 86.9757 86.9444 85.4155 81.7274
79.8855 81.6640 90.5863 82.7937 83.1508 73.6346 77.2998 72.6722 66.5640 73.4038 97.5714 96.4565 94.3932 84.4786 82.9584 88.3069 93.3971 95.8951 98.0792 99.1448 101.6751 105.9708 110.6112 113.6984 114.4747 115.9823 117.1919 117.5515 117.5569 117.8458 115.8128 115.8195 119.7576 123.8265 115.3901 96.8231 91.3682 85.7799 82.9965 81.7102 81.9148 83.5963 85.4540 89.3324 90.3324 86.8616 82.3201
79.2185 81.4559 82.4804 78.6879 79.0798 73.6824 76.2721 76.3283 70.3838 79.9287 94.7075 102.3073 112.3904 82.3905 89.2549 94.5972 97.2657 99.8194 102.8334 102.0860 104.2527 109.2267 114.5323 115.7537 116.7307 117.0651 117.3294 117.9941 117.7750 116.7257 116.1120 120.4855 122.9056 108.1133 110.3473 98.2558 94.7572 89.7316 86.9179 86.1064 87.2534 87.3766 85.0702 86.6490 88.5171 85.6322 81.1098
79.1493 81.1506 80.2162 75.0318 74.6214 71.7787 69.5855 69.7180 70.2356 81.0262 97.2675 136.5725 202.5178 114.7856 112.1699 101.8190 108.3404 114.1973 113.8575 109.3326 111.0779 115.9356 118.1797 117.4324 118.8054 118.0060 118.0398 118.2761 117.5328 117.1968 120.1095 142.3526 149.5898 113.7139 96.4265 98.5471 95.9381 93.3322 92.7098 93.7363 92.6044 88.4429 84.1749 82.1085 83.9473 83.5772 80.2294
77.5861 80.1650 81.4786 74.9946 75.5691 73.0609 73.3276 74.0155 85.7629 90.9345 125.2005 160.7672 162.7243 158.2276 121.0101 106.7263 101.4421 97.1037 98.1185 97.3572 105.0927 121.1289 122.7138 121.3297 119.9804 118.5719 118.4926 118.2341 117.5478 122.4833 134.6213 155.0785 152.1413 122.0339 91.9271 98.0968 97.9287 97.0527 97.2207 96.3414 93.0975 87.4513 83.9103 80.7377 78.4189 79.1422 78.7326
73.4807 77.8693 80.7796 78.6200 79.5475 74.7581 73.8696 77.8113 93.1997 104.4026 135.9122 188.8253 153.4712 146.4883 125.9749 111.1287 100.8864 97.2669 99.4373 100.1310 107.5581 128.9736 130.6276 126.3071 122.5221 121.0543 118.4967 117.1016 117.5109 124.1436 125.2899 139.3838 146.4277 132.9071 110.6620 90.5999 101.7945 100.2311 98.2174 95.5183 91.2617 85.8835 82.8361 80.4763 76.9386 75.4804 76.5042
74.2956 75.2425 77.2213 78.8749 78.3692 84.2984 86.2608 80.9261 90.1924 105.5272 129.0215 162.5550 163.5740 138.8778 117.0980 109.9675 101.1105 98.9690 96.1686 100.0168 112.1949 116.5284 118.1455 119.4140 130.1731 124.6320 121.0591 118.3213 117.7546 121.4385 120.4895 132.1729 157.3905 150.4921 128.7424 93.5033 107.4479 101.6558 98.5031 95.3954 91.7175 86.8268 83.6974 81.3311 77.4688 74.8139 75.9204
73.6405 77.0879 79.6622 79.3215 79.6397 82.5356 84.0725 84.2018 91.1511 99.6166 116.6025 130.1638 132.9895 122.6031 109.8366 107.6394 100.3568 96.0395 99.3548 95.5186 102.0100 106.9594 103.5144 106.0431 117.5614 129.8618 127.0565 121.7817 116.6578 119.9918 119.5370 122.5481 143.1043 152.2586 129.8841 103.5764 110.1827 103.4293 100.3384 97.8977 94.6072 90.7950 87.7765 84.2976 81.4283 78.0827 75.0119
