83.5584 139.3782 174.3976 91.7259 67.9574 68.4941 69.2319 70.0923 71.2996 70.6384 70.1118 68.6250 67.7127 67.0735 67.3614 68.9455 71.7093 74.9418 71.2580 76.7945 84.8883 89.0452 90.4539 90.4309 90.1453 92.1038 96.1758 100.4191 103.0786 104.9157 106.3399 107.3175 109.0970 112.3662 111.2440 108.5124 105.4625 102.3032 98.3489 93.6020 86.8428 79.9010 78.5615 78.1193 76.2675 74.5981 73.6697
81.8169 77.0632 84.3239 80.0021 70.8256 70.5779 71.4016 71.2524 74.2913 73.1254 72.2662 68.0835 65.5590 64.9450 67.6624 71.9221 74.9803 79.9408 78.2428 85.6228 91.4946 93.4193 93.6640 93.5886 94.2750 98.5761 103.1752 105.6605 106.4471 108.1346 109.7694 109.2339 113.2106 118.9964 116.5761 111.8603 107.8863 103.2972 98.8236 94.0887 88.7866 86.1148 82.2127 80.1605 78.7094 76.4491 74.4425
76.6181 75.7843 87.2562 76.3763 70.6071 71.3483 70.8057 71.0031 72.6655 72.5664 71.1793 67.9717 65.2520 64.5721 69.1464 75.7673 78.9892 87.5659 85.3676 90.8609 94.2900 95.8020 97.2134 98.6535 102.0771 106.4253 108.5775 110.7849 111.5589 113.6052 114.0999 114.7047 119.3734 125.0741 120.6068 113.1342 105.6054 100.9196 95.9100 89.8512 86.1748 85.4570 81.5973 82.4344 81.4042 78.8736 76.1777
77.7051 78.2040 90.6726 80.7126 70.4000 71.0423 71.1435 70.8421 71.1574 70.1219 68.3014 66.9718 67.2355 68.8996 73.1358 80.5804 83.2471 91.2478 89.1023 94.2855 97.4630 99.8141 102.1514 107.2376 109.5829 111.9153 113.4761 114.6991 115.6666 117.4719 117.1876 117.5726 122.5276 126.3383 121.4187 109.2023 100.2553 94.5671 87.1513 84.9160 81.5515 81.8604 83.1153 83.6033 83.6503 82.2737 79.2184
86.6458 82.4673 95.6706 82.4495 76.2401 71.0160 80.5183 70.8330 71.4162 75.0972 74.6170 68.1599 69.5087 73.7254 76.6051 81.2765 88.1616 93.0376 95.0093 98.2799 100.7795 102.6930 108.6974 113.6877 113.8656 116.2951 117.3404 117.0978 117.6228 118.5639 117.6028 116.2488 121.5429 123.7321 119.2291 101.9612 93.0809 87.3528 83.2769 80.7263 80.0388 81.5162 85.2950 87.1673 87.1347 85.5902 81.8745
80.0270 81.8626 90.9723 83.1938 83.4881 73.7285 77.5176 72.8971 66.6436 73.5294 98.5700 98.3670 95.6646 84.7754 83.2428 88.7286 93.9532 96.5974 98.9227 100.0053 102.5017 106.7966 111.3148 114.4646 115.2717 116.9474 118.0901 118.4114 118.4179 118.7127 116.6893 116.6372 120.8143 125.0350 116.3705 97.5322 91.9226 86.2255 83.3048 81.9142 82.0924 83.8181 85.6764 89.5568 90.5425 87.0389 82.4568
79.3304 81.5944 82.7109 78.9604 79.3069 73.7363 76.3754 76.4468 70.4366 80.0859 95.1748 103.0041 115.5466 83.2838 89.3928 95.2127 98.0185 100.6697 103.7432 102.9853 105.1371 110.0853 115.4177 116.4660 117.5821 117.9879 118.2216 118.8673 118.6359 117.5412 117.0153 121.5195 124.0986 109.0868 111.2277 98.8957 95.2247 90.0885 87.1568 86.2981 87.4774 87.6247 85.2990 86.8643 88.6833 85.7730 81.2203
79.2126 81.2512 80.3883 75.1819 74.7418 71.8076 69.6069 69.7460 70.2618 81.1532 97.8758 138.5458 210.8227 121.3257 116.9931 103.3459 109.8834 115.6013 115.1632 110.4430 112.0906 116.9642 119.2361 118.4834 119.6948 118.8766 118.9268 119.1584 118.3923 118.0294 121.1355 144.2595 152.8219 114.7772 97.0377 99.1559 96.4197 93.6190 92.9344 93.9614 92.8531 88.6611 84.3725 82.2813 84.0821 83.6961 80.3213
77.7154 80.3273 81.7010 75.0757 75.6463 73.1073 73.3768 74.0750 85.8719 91.1046 126.2213 164.2740 168.2242 165.7995 125.7560 108.1330 102.5847 97.9229 99.0559 98.3735 106.3187 122.5791 124.0985 122.6707 120.9458 119.4668 119.3620 119.1399 118.4273 123.4999 136.1002 157.8946 155.1711 123.1798 92.2046 98.7089 98.2836 97.3265 97.4865 96.5935 93.3319 87.6219 84.0706 80.8612 78.5383 79.2505 78.8120
73.6412 78.0019 80.9052 78.7458 79.6076 74.8061 73.9234 77.8999 93.4196 104.9005 138.8956 196.1727 163.0642 152.5460 129.1155 112.5722 101.7323 98.0866 100.4764 101.4213 109.1912 130.9922 132.6782 128.2174 123.6764 122.0301 119.3245 117.9220 118.3376 125.1584 126.3822 141.1420 148.6864 134.1913 111.4424 90.8999 102.1759 100.5684 98.5067 95.7569 91.4722 86.0356 82.9465 80.5814 77.0259 75.5562 76.5769
74.3465 75.3059 77.4100 78.9561 78.4354 84.4028 86.3649 80.9786 90.3363 106.5456 131.9480 167.6583 168.5176 141.8246 118.8494 111.1448 102.1130 100.0167 97.0550 101.1646 113.7903 118.5244 119.4459 120.7435 131.7697 125.9381 121.9581 119.1050 118.5739 122.3443 121.4427 133.8919 159.6507 152.3847 129.9644 93.8534 107.8287 102.0247 98.8214 95.6422 91.9288 86.9778 83.8130 81.4158 77.5513 74.8903 75.9956
